transaction_id,account_id,transaction_date,transaction_type,channel,amount,merchant_category,transaction_status
T007830,A00050,2025-04-30,NEFT,Internet Banking,78915.94,Utility,Success
T007831,A00312,2024-11-11,Debit,Branch,6950.11,Cash Withdrawal,Failed
T007832,A00279,2025-08-11,Credit,ATM,14295.64,Retail,Success
T007833,A00214,2024-04-07,IMPS,Internet Banking,15664.55,Investment,Success
T007834,A00238,2024-10-06,UPI,Mobile,4041.52,Healthcare,Success
T007835,A00304,2024-03-14,UPI,Mobile,315.28,Travel,Success
T007836,A00113,2025-01-23,Debit,Internet Banking,22668.99,Investment,Success
T007837,A00197,2024-07-13,UPI,Mobile,1702.53,Healthcare,Success
T007838,A00137,2025-03-31,UPI,Mobile,2523.6,Retail,Success
T007839,A00443,2024-08-08,NEFT,Mobile,79665.72,Education,Reversed
T007840,A00071,2024-05-24,Credit,Mobile,13305.3,Cash Withdrawal,Success
T007841,A00369,2024-05-12,Debit,ATM,30460.24,Healthcare,Success
T007842,A00412,2025-01-08,Debit,Internet Banking,24086.98,Retail,Failed
T007843,A00308,2024-09-19,Debit,Mobile,16839.58,Cash Withdrawal,Success
T007844,A00074,2024-01-05,Credit,Branch,416428.49,Loan EMI,Success
T007845,A00459,2024-01-23,NEFT,Internet Banking,35325.71,Utility,Failed
T007846,A00007,2024-02-04,Debit,Internet Banking,5861.41,Loan EMI,Success
T007847,A00062,2025-06-22,Debit,Internet Banking,41350.71,Healthcare,Success
T007848,A00352,2025-12-25,UPI,Mobile,1663.79,Healthcare,Success
T007849,A00057,2025-10-20,Debit,ATM,13721.16,Cash Withdrawal,Success
T007850,A00019,2024-12-21,IMPS,Mobile,11612.64,Healthcare,Success
T007851,A00228,2025-12-15,NEFT,Branch,82831.07,Healthcare,Success
T007852,A00498,2024-01-10,NEFT,Mobile,42509.4,Retail,Success
T007853,A00253,2024-12-08,ATM,ATM,20000.0,Cash Withdrawal,Success
T007854,A00354,2024-03-25,UPI,Mobile,2308.54,Utility,Success
T007855,A00497,2025-05-09,Credit,ATM,17228.85,Education,Success
T007856,A00477,2025-02-04,Credit,Branch,6811.52,Utility,Success
T007857,A00165,2025-04-16,NEFT,Mobile,81404.86,Investment,Success
T007858,A00420,2024-06-14,NEFT,Mobile,45693.4,Utility,Success
T007859,A00323,2025-06-26,Debit,Branch,2280.39,Utility,Success
T007860,A00003,2024-03-14,Debit,Internet Banking,21848.28,Cash Withdrawal,Success
T007861,A00031,2024-09-11,UPI,Mobile,1471.44,Utility,Success
T007862,A00090,2025-07-08,Debit,Branch,7341.32,Retail,Success
T007863,A00045,2024-05-03,ATM,ATM,500.0,Cash Withdrawal,Success
T007864,A00230,2024-02-06,Debit,Mobile,3171.28,Retail,Success
T007865,A00254,2024-09-17,Credit,Internet Banking,8814.06,Retail,Success
T007866,A00514,2025-02-17,UPI,Mobile,1082.13,Healthcare,Success
T007867,A00322,2024-06-08,Credit,Branch,23308.64,Loan EMI,Success
T007868,A00500,2024-12-09,Debit,Internet Banking,7706.54,Cash Withdrawal,Success
T007869,A00184,2025-05-21,UPI,Mobile,430.6,Retail,Success
T007870,A00383,2024-05-13,ATM,ATM,5000.0,Cash Withdrawal,Success
T007871,A00197,2024-06-26,Credit,Internet Banking,15969.75,Retail,Success
T007872,A00183,2024-07-14,UPI,Mobile,3663.97,Retail,Success
T007873,A00480,2024-03-18,ATM,ATM,1000.0,Cash Withdrawal,Success
T007874,A00234,2025-11-11,Debit,Internet Banking,9222.51,Loan EMI,Success
T007875,A00267,2024-02-21,Debit,Branch,34084.9,Investment,Success
T007876,A00154,2024-08-22,IMPS,Mobile,70518.97,Education,Success
T007877,A00500,2024-07-23,UPI,Mobile,3882.92,Healthcare,Success
T007878,A00229,2024-03-04,NEFT,Branch,49963.83,Healthcare,Success
T007879,A00543,2024-05-26,UPI,Mobile,2102.25,Healthcare,Success
T007880,A00413,2025-09-28,UPI,Mobile,977.29,Retail,Success
T007881,A00590,2025-08-06,UPI,Mobile,4606.08,Retail,Success
T007882,A00544,2024-11-24,IMPS,Internet Banking,87782.61,Education,Success
T007883,A00332,2025-10-14,NEFT,Branch,99294.94,Retail,Success
T007884,A00567,2025-04-23,UPI,Mobile,1588.12,Retail,Success
T007885,A00421,2024-03-21,Credit,ATM,9329.96,Healthcare,Success
T007886,A00527,2024-11-02,NEFT,Branch,59709.31,Retail,Success
T007887,A00406,2024-04-16,Credit,Mobile,8432.55,Travel,Success
T007888,A00468,2024-05-09,UPI,Mobile,1601.36,Retail,Success
T007889,A00444,2025-06-03,Debit,Mobile,2534.14,Healthcare,Success
T007890,A00275,2024-07-09,Credit,Mobile,13767.84,Healthcare,Failed
T007891,A00101,2025-02-17,UPI,Mobile,2463.02,Healthcare,Success
T007892,A00280,2024-09-09,Debit,Branch,25671.69,Investment,Success
T007893,A00069,2025-09-11,NEFT,Mobile,61225.06,Healthcare,Success
T007894,A00138,2025-11-13,Debit,Internet Banking,21001.4,Travel,Success
T007895,A00507,2024-09-09,Credit,Internet Banking,32738.33,Healthcare,Success
T007896,A00190,2024-09-02,NEFT,Internet Banking,19350.33,Education,Success
T007897,A00063,2024-11-28,UPI,Mobile,711.89,Utility,Success
T007898,A00085,2025-03-29,Credit,Mobile,13162.8,Retail,Success
T007899,A00420,2024-08-02,NEFT,Internet Banking,15063.52,Utility,Success
T007900,A00486,2024-01-17,ATM,ATM,10000.0,Cash Withdrawal,Success
T007901,A00221,2024-12-24,Credit,ATM,14356.49,Cash Withdrawal,Success
T007902,A00200,2024-04-21,UPI,Mobile,658.99,Travel,Success
T007903,A00311,2025-03-29,Credit,Internet Banking,6193.34,Education,Success
T007904,A00381,2025-10-28,NEFT,Internet Banking,8831.77,Education,Success
T007905,A00440,2024-09-17,ATM,ATM,5000.0,Cash Withdrawal,Success
T007906,A00409,2025-12-09,Credit,ATM,13635.64,Education,Success
T007907,A00200,2024-03-31,Debit,ATM,4275.79,Education,Success
T007908,A00009,2025-04-24,NEFT,Internet Banking,51566.87,Healthcare,Success
T007909,A00368,2025-11-13,IMPS,Mobile,57352.19,Education,Success
T007910,A00139,2024-06-14,UPI,Mobile,916.18,Healthcare,Success
T007911,A00136,2024-04-08,UPI,Mobile,2890.48,Retail,Success
T007912,A00518,2024-05-09,Debit,Internet Banking,18067.81,Education,Success
T007913,A00301,2024-09-17,IMPS,Mobile,72980.16,Utility,Success
T007914,A00433,2025-03-26,UPI,Mobile,851.41,Travel,Success
T007915,A00202,2024-01-16,UPI,Mobile,821.98,Utility,Success
T007916,A00523,2024-04-15,Credit,ATM,17265.42,Utility,Success
T007917,A00367,2024-10-03,Debit,Branch,13044.16,Loan EMI,Success
T007918,A00272,2025-08-02,NEFT,Internet Banking,43732.43,Education,Success
T007919,A00543,2025-10-28,ATM,ATM,1000.0,Cash Withdrawal,Success
T007920,A00233,2024-12-10,Credit,Branch,26196.96,Loan EMI,Success
T007921,A00421,2025-10-17,UPI,Mobile,3027.36,Travel,Success
T007922,A00117,2024-08-12,IMPS,Internet Banking,58152.44,Education,Success
T007923,A00524,2024-12-09,Credit,Branch,16829.2,Travel,Success
T007924,A00168,2024-02-16,Credit,ATM,21308.81,Retail,Success
T007925,A00298,2024-05-16,IMPS,Internet Banking,31853.3,Investment,Success
T007926,A00512,2025-10-17,Debit,ATM,5053.27,Healthcare,Success
T007927,A00382,2024-02-03,NEFT,Internet Banking,23174.89,Utility,Success
T007928,A00252,2025-07-10,Debit,Internet Banking,7008.85,Investment,Success
T007929,A00199,2025-02-20,NEFT,Branch,2488.15,Healthcare,Failed
T007930,A00074,2025-09-12,UPI,Mobile,2469.54,Utility,Success
T007931,A00232,2025-12-27,UPI,Mobile,1276.36,Utility,Success
T007932,A00341,2024-09-10,ATM,ATM,10000.0,Cash Withdrawal,Success
T007933,A00525,2024-11-18,UPI,Mobile,1437.29,Travel,Success
T007934,A00579,2025-06-21,ATM,ATM,500.0,Cash Withdrawal,Success
T007935,A00242,2024-09-06,NEFT,Internet Banking,24273.8,Retail,Success
T007936,A00103,2024-12-13,Debit,Mobile,11509.63,Investment,Success
T007937,A00497,2025-04-12,Credit,ATM,28538.87,Cash Withdrawal,Success
T007938,A00274,2024-02-02,IMPS,Mobile,8691.77,Education,Reversed
T007939,A00422,2024-12-27,Credit,Branch,31709.07,Investment,Success
T007940,A00289,2025-09-03,NEFT,Mobile,42699.23,Education,Success
T007941,A00212,2025-06-09,Debit,ATM,8394.52,Investment,Success
T007942,A00233,2024-11-05,ATM,ATM,2000.0,Cash Withdrawal,Success
T007943,A00355,2025-12-10,UPI,Mobile,1230.21,Travel,Success
T007944,A00054,2025-08-31,NEFT,Mobile,18049.1,Healthcare,Success
T007945,A00457,2025-04-03,UPI,Mobile,235.06,Utility,Success
T007946,A00176,2024-10-06,UPI,Mobile,662.86,Travel,Failed
T007947,A00272,2024-04-09,Debit,Internet Banking,11539.27,Investment,Success
T007948,A00216,2025-06-05,UPI,Mobile,1346.16,Utility,Success
T007949,A00107,2024-10-20,UPI,Mobile,2254.47,Travel,Failed
T007950,A00359,2025-10-16,ATM,ATM,1000.0,Cash Withdrawal,Success
T007951,A00237,2024-03-27,ATM,ATM,500.0,Cash Withdrawal,Success
T007952,A00550,2025-03-07,UPI,Mobile,1070.27,Utility,Success
T007953,A00478,2025-06-20,IMPS,Branch,21978.57,Healthcare,Success
T007954,A00065,2025-06-28,Credit,Mobile,38239.28,Investment,Success
T007955,A00121,2025-11-10,UPI,Mobile,791.21,Travel,Success
T007956,A00086,2025-05-31,ATM,ATM,5000.0,Cash Withdrawal,Success
T007957,A00364,2024-08-21,ATM,ATM,10000.0,Cash Withdrawal,Success
T007958,A00022,2024-12-25,ATM,ATM,500.0,Cash Withdrawal,Success
T007959,A00318,2025-12-16,UPI,Mobile,834.72,Utility,Success
T007960,A00129,2025-05-07,Debit,Internet Banking,21092.98,Travel,Success
T007961,A00474,2024-11-13,Credit,ATM,18040.96,Travel,Success
T007962,A00559,2025-11-27,Debit,Branch,8809.81,Loan EMI,Success
T007963,A00248,2024-12-19,UPI,Mobile,2818.74,Utility,Success
T007964,A00123,2024-02-07,Credit,Branch,12458.69,Cash Withdrawal,Success
T007965,A00127,2024-06-03,UPI,Mobile,1079.68,Utility,Success
T007966,A00489,2024-07-01,UPI,Mobile,2543.1,Travel,Success
T007967,A00546,2024-03-14,Credit,Internet Banking,11671.5,Investment,Success
T007968,A00136,2025-08-15,Debit,Internet Banking,2422.06,Retail,Success
T007969,A00048,2025-01-31,Debit,Branch,17307.26,Education,Success
T007970,A00534,2024-10-13,NEFT,Branch,32738.93,Healthcare,Success
T007971,A00082,2025-07-04,ATM,ATM,5000.0,Cash Withdrawal,Success
T007972,A00553,2025-12-11,IMPS,Internet Banking,89627.83,Investment,Success
T007973,A00404,2024-02-05,Debit,Branch,19501.78,Loan EMI,Success
T007974,A00495,2024-05-26,Debit,Branch,13093.53,Investment,Failed
T007975,A00221,2025-01-25,Credit,Branch,8983.44,Loan EMI,Success
T007976,A00109,2025-03-18,Credit,ATM,11463.47,Loan EMI,Failed
T007977,A00537,2025-05-19,IMPS,Branch,17687.88,Utility,Success
T007978,A00124,2024-09-30,Debit,ATM,13091.55,Education,Success
T007979,A00374,2025-02-18,ATM,ATM,500.0,Cash Withdrawal,Success
T007980,A00359,2025-07-21,IMPS,Mobile,93925.92,Healthcare,Success
T007981,A00353,2024-08-24,ATM,ATM,2000.0,Cash Withdrawal,Success
T007982,A00227,2025-09-19,Debit,Branch,34032.77,Investment,Success
T007983,A00220,2024-05-08,Debit,Mobile,23575.83,Education,Failed
T007984,A00422,2024-04-24,UPI,Mobile,1782.95,Healthcare,Success
T007985,A00303,2024-05-15,NEFT,Branch,10489.29,Investment,Success
T007986,A00480,2025-06-21,Credit,Branch,11006.36,Loan EMI,Success
T007987,A00463,2024-11-25,UPI,Mobile,3038.02,Retail,Failed
T007988,A00123,2025-12-07,Credit,ATM,18917.7,Investment,Success
T007989,A00338,2025-03-20,Debit,Internet Banking,10321.75,Education,Failed
T007990,A00588,2025-11-14,ATM,ATM,1000.0,Cash Withdrawal,Success
T007991,A00147,2024-06-29,Debit,Mobile,9775.17,Cash Withdrawal,Success
T007992,A00059,2024-08-24,UPI,Mobile,2130.58,Travel,Success
T007993,A00573,2025-04-01,UPI,Mobile,1673.65,Travel,Success
T007994,A00097,2024-06-27,Debit,ATM,10967.23,Loan EMI,Success
T007995,A00229,2025-05-21,UPI,Mobile,1465.98,Utility,Success
T007996,A00136,2025-08-26,NEFT,Branch,83968.98,Investment,Success
T007997,A00071,2024-08-27,Debit,Mobile,5415.34,Cash Withdrawal,Success
T007998,A00281,2025-12-31,Credit,ATM,9391.57,Retail,Failed
T007999,A00315,2025-09-08,UPI,Mobile,1330.98,Retail,Success
T008000,A00574,2024-05-17,Debit,Internet Banking,12834.43,Investment,Success
T008001,A00582,2024-05-31,NEFT,Branch,36446.86,Investment,Success
T008002,A00020,2025-12-02,Debit,Branch,11180.55,Education,Failed
T008003,A00487,2024-07-22,IMPS,Mobile,16637.72,Utility,Failed
T008004,A00301,2025-05-25,ATM,ATM,500.0,Cash Withdrawal,Success
T008005,A00450,2024-03-30,IMPS,Branch,36411.35,Education,Success
T008006,A00078,2024-01-12,Debit,ATM,17028.32,Utility,Success
T008007,A00193,2024-06-17,IMPS,Internet Banking,41274.14,Retail,Success
T008008,A00364,2025-12-31,ATM,ATM,10000.0,Cash Withdrawal,Success
T008009,A00043,2024-03-06,IMPS,Internet Banking,15559.34,Retail,Success
T008010,A00078,2024-01-08,UPI,Mobile,1735.35,Travel,Success
T008011,A00531,2024-11-03,IMPS,Mobile,36885.04,Retail,Success
T008012,A00328,2024-09-30,Credit,Branch,9144.69,Cash Withdrawal,Success
T008013,A00159,2024-12-13,Debit,ATM,13209.72,Utility,Success
T008014,A00097,2025-05-22,UPI,Mobile,979.86,Utility,Success
T008015,A00163,2024-08-08,UPI,Mobile,2574.62,Travel,Success
T008016,A00398,2025-03-25,IMPS,Branch,548864.58,Utility,Success
T008017,A00475,2025-08-14,ATM,ATM,1000.0,Cash Withdrawal,Success
T008018,A00329,2024-04-02,Credit,Branch,18419.06,Cash Withdrawal,Success
T008019,A00415,2024-07-27,Credit,Internet Banking,6648.87,Utility,Success
T008020,A00299,2024-03-08,IMPS,Mobile,54127.02,Healthcare,Success
T008021,A00575,2025-09-17,UPI,Mobile,2913.39,Healthcare,Success
T008022,A00468,2025-12-19,Debit,Internet Banking,14622.05,Utility,Success
T008023,A00179,2025-08-23,UPI,Mobile,2261.47,Retail,Success
T008024,A00328,2024-03-05,Credit,Mobile,10981.4,Utility,Success
T008025,A00188,2024-08-04,Credit,ATM,4720.74,Travel,Success
T008026,A00168,2024-11-28,NEFT,Mobile,32463.37,Investment,Success
T008027,A00548,2024-01-27,IMPS,Mobile,17520.12,Retail,Failed
T008028,A00388,2024-10-07,UPI,Mobile,1352.69,Retail,Success
T008029,A00319,2025-10-20,UPI,Mobile,1052.88,Utility,Success
T008030,A00015,2024-09-22,Credit,Mobile,5659.23,Cash Withdrawal,Success
T008031,A00559,2025-03-26,UPI,Mobile,3821.87,Healthcare,Success
T008032,A00236,2024-06-13,Credit,ATM,11527.57,Cash Withdrawal,Success
T008033,A00202,2024-11-25,UPI,Mobile,1081.87,Retail,Success
T008034,A00077,2024-03-02,Debit,Internet Banking,3300.07,Retail,Success
T008035,A00226,2024-11-21,UPI,Mobile,2812.26,Travel,Success
T008036,A00025,2025-03-23,Credit,ATM,13394.03,Travel,Success
T008037,A00393,2025-04-29,NEFT,Branch,118958.08,Retail,Success
T008038,A00418,2024-02-06,Debit,Internet Banking,7062.84,Travel,Success
T008039,A00297,2024-08-13,NEFT,Mobile,77719.89,Retail,Success
T008040,A00537,2025-08-09,Credit,ATM,10490.67,Healthcare,Success
T008041,A00304,2025-10-28,UPI,Mobile,784.03,Utility,Success
T008042,A00243,2024-02-27,Debit,Mobile,8800.92,Education,Success
T008043,A00360,2025-07-14,NEFT,Branch,38974.86,Utility,Success
T008044,A00371,2024-08-29,Debit,Internet Banking,8156.6,Utility,Success
T008045,A00571,2025-11-10,Credit,ATM,4851.8,Travel,Success
T008046,A00265,2024-09-02,UPI,Mobile,760.61,Travel,Success
T008047,A00216,2025-12-14,UPI,Mobile,2329.61,Utility,Success
T008048,A00362,2025-11-04,Credit,Branch,471968.83,Utility,Success
T008049,A00580,2025-12-24,Debit,Internet Banking,7421.45,Utility,Success
T008050,A00224,2024-07-07,IMPS,Branch,16476.84,Education,Success
T008051,A00199,2025-11-30,Debit,Mobile,13610.36,Cash Withdrawal,Success
T008052,A00046,2024-04-27,ATM,ATM,500.0,Cash Withdrawal,Success
T008053,A00540,2024-08-19,Debit,Mobile,46021.81,Loan EMI,Success
T008054,A00451,2025-10-08,Credit,Mobile,15581.68,Education,Success
T008055,A00471,2024-09-04,Debit,Internet Banking,6827.32,Education,Success
T008056,A00233,2025-10-28,ATM,ATM,10000.0,Cash Withdrawal,Success
T008057,A00341,2024-07-25,Credit,ATM,13600.97,Utility,Failed
T008058,A00582,2025-01-19,Credit,Branch,7126.69,Utility,Success
T008059,A00049,2024-02-03,Credit,Branch,12805.59,Loan EMI,Success
T008060,A00575,2024-03-26,UPI,Mobile,4125.48,Utility,Success
T008061,A00152,2025-07-28,UPI,Mobile,569682.68,Utility,Success
T008062,A00395,2025-10-22,UPI,Mobile,2039.2,Utility,Failed
T008063,A00367,2024-03-24,UPI,Mobile,1596.27,Retail,Success
T008064,A00464,2024-11-14,Debit,ATM,19940.86,Utility,Success
T008065,A00316,2024-03-15,Debit,Branch,17205.41,Cash Withdrawal,Success
T008066,A00197,2025-05-11,UPI,Mobile,1223.43,Healthcare,Success
T008067,A00210,2025-09-24,ATM,ATM,358089.77,Cash Withdrawal,Success
T008068,A00390,2025-10-27,UPI,Mobile,2529.34,Utility,Success
T008069,A00199,2024-08-24,Credit,Branch,12874.29,Cash Withdrawal,Success
T008070,A00385,2025-08-03,UPI,Mobile,1147.53,Travel,Success
T008071,A00311,2024-10-25,Debit,Internet Banking,8674.67,Education,Success
T008072,A00012,2024-05-26,UPI,Mobile,1785.4,Travel,Success
T008073,A00112,2025-12-04,NEFT,Internet Banking,44507.07,Retail,Success
T008074,A00318,2024-01-13,UPI,Mobile,1419.61,Utility,Success
T008075,A00467,2024-06-21,Credit,Internet Banking,14289.5,Education,Success
T008076,A00305,2024-08-27,IMPS,Mobile,19936.38,Investment,Success
T008077,A00512,2024-12-10,NEFT,Internet Banking,15422.95,Retail,Success
T008078,A00152,2025-06-24,UPI,Mobile,424.9,Retail,Success
T008079,A00489,2025-10-30,Credit,ATM,15832.02,Retail,Success
T008080,A00150,2025-05-11,Credit,Internet Banking,3430.98,Education,Success
T008081,A00569,2024-11-08,UPI,Mobile,2038.06,Healthcare,Failed
T008082,A00579,2025-03-30,Credit,Branch,8236.24,Utility,Success
T008083,A00162,2024-05-09,UPI,Mobile,1254.25,Utility,Success
T008084,A00147,2025-05-03,IMPS,Mobile,28677.14,Utility,Success
T008085,A00585,2024-11-27,UPI,Mobile,6622.49,Utility,Failed
T008086,A00174,2024-08-29,ATM,ATM,1000.0,Cash Withdrawal,Success
T008087,A00538,2024-12-28,UPI,Mobile,993.5,Retail,Success
T008088,A00098,2024-09-16,Debit,Branch,5900.66,Loan EMI,Success
T008089,A00280,2025-08-15,Credit,ATM,31725.35,Cash Withdrawal,Success
T008090,A00068,2024-07-25,NEFT,Internet Banking,11360.16,Education,Success
T008091,A00075,2024-10-18,IMPS,Internet Banking,13780.67,Investment,Success
T008092,A00199,2024-09-10,UPI,Mobile,2848.47,Travel,Success
T008093,A00368,2025-12-07,Debit,ATM,14501.09,Travel,Success
T008094,A00375,2025-04-19,IMPS,Branch,26348.34,Utility,Success
T008095,A00480,2024-09-14,UPI,Mobile,668.49,Travel,Success
T008096,A00199,2025-09-25,NEFT,Mobile,5712.24,Education,Success
T008097,A00111,2025-10-16,Debit,Mobile,27628.79,Utility,Success
T008098,A00337,2025-11-04,UPI,Mobile,2534.15,Utility,Success
T008099,A00157,2025-01-15,Credit,Internet Banking,25852.85,Education,Success
T008100,A00243,2025-03-01,Debit,Branch,21316.36,Healthcare,Success
T008101,A00118,2024-07-04,Credit,Internet Banking,14962.53,Education,Success
T008102,A00060,2025-09-14,IMPS,Branch,22331.29,Investment,Success
T008103,A00575,2025-02-05,Debit,Branch,5415.85,Travel,Success
T008104,A00340,2025-05-24,Debit,ATM,22577.06,Cash Withdrawal,Success
T008105,A00524,2024-08-21,Debit,Branch,8249.01,Travel,Success
T008106,A00317,2024-02-17,Credit,Internet Banking,5645.55,Cash Withdrawal,Success
T008107,A00215,2024-09-29,IMPS,Branch,21133.57,Healthcare,Success
T008108,A00208,2025-01-07,Debit,ATM,23417.99,Investment,Success
T008109,A00345,2024-10-25,Credit,Internet Banking,6069.55,Utility,Success
T008110,A00085,2025-06-22,UPI,Mobile,1163.99,Travel,Success
T008111,A00063,2024-04-01,Debit,Mobile,10497.13,Travel,Success
T008112,A00195,2024-05-25,Credit,Internet Banking,13079.79,Loan EMI,Success
T008113,A00069,2024-11-01,Debit,Internet Banking,296050.93,Utility,Success
T008114,A00236,2025-03-29,ATM,ATM,5000.0,Cash Withdrawal,Failed
T008115,A00107,2025-12-13,UPI,Mobile,1411.29,Healthcare,Success
T008116,A00288,2024-09-07,UPI,Mobile,2885.35,Retail,Success
T008117,A00040,2025-04-21,UPI,Mobile,5642.31,Travel,Success
T008118,A00591,2025-08-18,NEFT,Mobile,14453.33,Retail,Success
T008119,A00388,2025-03-04,Debit,Branch,5604.58,Travel,Failed
T008120,A00590,2024-04-15,ATM,ATM,1000.0,Cash Withdrawal,Failed
T008121,A00561,2025-05-03,UPI,Mobile,790.4,Utility,Success
T008122,A00050,2024-12-27,NEFT,Branch,52912.86,Retail,Success
T008123,A00440,2025-06-19,Debit,Mobile,5265.14,Retail,Success
T008124,A00275,2025-04-12,ATM,ATM,10000.0,Cash Withdrawal,Success
T008125,A00424,2025-10-28,Credit,Internet Banking,10034.28,Utility,Success
T008126,A00042,2025-07-11,UPI,Mobile,1268.83,Travel,Success
T008127,A00408,2024-08-25,UPI,Mobile,5963.69,Healthcare,Success
T008128,A00457,2024-08-24,UPI,Mobile,986.68,Healthcare,Success
T008129,A00508,2024-09-01,UPI,Mobile,939.89,Retail,Success
T008130,A00391,2024-01-12,Debit,ATM,16540.3,Travel,Failed
T008131,A00243,2025-05-27,UPI,Mobile,1937.31,Retail,Success
T008132,A00156,2025-07-11,UPI,Mobile,888.77,Retail,Success
T008133,A00502,2025-09-03,Credit,Internet Banking,24402.68,Loan EMI,Failed
T008134,A00536,2025-07-03,ATM,ATM,500.0,Cash Withdrawal,Success
T008135,A00444,2025-12-24,Credit,Internet Banking,3921.52,Cash Withdrawal,Success
T008136,A00004,2024-05-14,NEFT,Branch,33215.67,Utility,Success
T008137,A00188,2025-11-26,Debit,Internet Banking,8958.01,Investment,Success
T008138,A00346,2024-04-04,UPI,Mobile,1387.28,Utility,Success
T008139,A00192,2025-02-17,Debit,Internet Banking,6837.0,Retail,Success
T008140,A00565,2024-07-24,Debit,Branch,10266.6,Education,Success
T008141,A00557,2024-09-28,Credit,Mobile,12620.2,Utility,Success
T008142,A00081,2025-04-11,UPI,Mobile,129.54,Utility,Success
T008143,A00475,2024-10-30,Credit,Branch,8020.25,Healthcare,Failed
T008144,A00057,2025-11-26,ATM,ATM,5000.0,Cash Withdrawal,Success
